Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
518;25,5612;314;256;314;256;2;2;0;498,47;0;1;40,45;40,45;0;-409,09;-818,18;-409,09;
519;25,6106;316;256;316;256;1;0;-1;499,47;0;0;20,23;0;-20,23;169,45;-409,09;818,18;
520;25,66;316;255;316;255;1,41;-1;1;500,88;-1;1;28,6;-20,23;20,23;-578,54;409,09;-409,09;
521;25,7095;315;256;315;256;0;0;0;500,88;-1;1;0;0;0;578,54;409,09;-409,09;
522;25,7589;315;256;315;256;1,41;1;-1;502,29;0;0;28,6;20,23;-20,23;336,21;-1227,27;818,18;
523;25,8084;316;255;316;255;2,24;-2;1;504,53;-2;1;45,23;-40,45;20,23;-914,76;818,18;-409,09;
524;25,8578;314;256;314;256;0;0;0;504,53;-2;1;0;0;0;409,09;409,09;0;
525;25,9072;314;256;314;256;1;1;0;505,53;-1;1;20,23;20,23;0;169,45;-818,18;-409,09;
526;25,9567;315;256;315;256;1,41;-1;-1;506,95;-2;0;28,6;-20,23;-20,23;0;818,18;818,18;
527;26,0061;314;255;314;255;1,41;1;1;508,36;-1;1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
528;26,0556;315;256;315;256;1;0;-1;509,36;-1;0;20,23;0;-20,23;0;-409,09;409,09;
529;26,105;315;255;315;255;1;-1;0;510,36;-2;0;20,23;-20,23;0;0;818,18;0;
530;26,1545;314;255;314;255;1;1;0;511,36;-1;0;20,23;20,23;0;169,45;0;409,09;
531;26,2039;315;255;315;255;1,41;1;1;512,77;0;1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
532;26,2533;316;256;316;256;1;0;-1;513,77;0;0;20,23;0;-20,23;-409,09;0;409,09;
533;26,3028;316;255;316;255;0;0;0;513,77;0;0;0;0;0;409,09;0;409,09;
534;26,3522;316;255;316;255;1;0;1;514,77;0;1;20,23;0;20,23;0;-409,09;-409,09;
535;26,4017;316;256;316;256;1;-1;0;515,77;-1;1;20,23;-20,23;0;0;409,09;-409,09;
536;26,4511;315;256;315;256;1;0;-1;516,77;-1;0;20,23;0;-20,23;-409,09;0;409,09;
537;26,5005;315;255;315;255;0;0;0;516,77;-1;0;0;0;0;409,09;409,09;0;
538;26,55;315;255;315;255;1;1;0;517,77;0;0;20,23;20,23;0;-409,09;-409,09;0;
539;26,5994;316;255;316;255;0;0;0;517,77;0;0;0;0;0;578,54;-409,09;409,09;
540;26,6489;316;255;316;255;1,41;-1;1;519,19;-1;1;28,6;-20,23;20,23;-578,54;409,09;-409,09;
541;26,6983;315;256;315;256;0;0;0;519,19;-1;1;0;0;0;409,09;0;-409,09;
542;26,7478;315;256;315;256;1;0;-1;520,19;-1;0;20,23;0;-20,23;0;0;818,18;
543;26,7972;315;255;315;255;1;0;1;521,19;-1;1;20,23;0;20,23;0;-409,09;-409,09;
544;26,8466;315;256;315;256;1;-1;0;522,19;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
545;26,8961;314;256;314;256;1,41;1;-1;523,6;-1;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
546;26,9455;315;255;315;255;1;0;1;524,6;-1;1;20,23;0;20,23;0;0;-818,18;
547;26,995;315;256;315;256;1;0;-1;525,6;-1;0;20,23;0;-20,23;409,09;0;1227,27;
548;27,0444;315;255;315;255;2;0;2;527,6;-1;2;40,45;0;40,45;-409,09;0;-1227,27;
549;27,0938;315;257;315;257;1;0;-1;528,6;-1;1;20,23;0;-20,23;-409,09;0;409,09;
550;27,1433;315;256;315;256;0;0;0;528,6;-1;1;0;0;0;0;0;0;
551;27,1927;315;256;315;256;0;0;0;528,6;-1;1;0;0;0;0;0;0;
552;27,2422;315;256;315;256;0;0;0;528,6;-1;1;0;0;0;0;0;0;
553;27,2916;315;256;315;256;0;0;0;528,6;-1;1;0;0;0;409,09;0;-409,09;
554;27,341;315;256;315;256;1;0;-1;529,6;-1;0;20,23;0;-20,23;0;409,09;409,09;
555;27,3905;315;255;315;255;1;1;0;530,6;0;0;20,23;20,23;0;169,45;-818,18;409,09;
556;27,4399;316;255;316;255;1,41;-1;1;532,02;-1;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
557;27,4894;315;256;315;256;1;0;-1;533,02;-1;0;20,23;0;-20,23;169,45;-409,09;818,18;
558;27,5388;315;255;315;255;1,41;-1;1;534,43;-2;1;28,6;-20,23;20,23;336,21;1227,27;-818,18;
559;27,5883;314;256;314;256;2,24;2;-1;536,67;0;0;45,23;40,45;-20,23;-914,76;-818,18;409,09;
560;27,6377;316;255;316;255;0;0;0;536,67;0;0;0;0;0;409,09;-409,09;0;
561;27,6871;316;255;316;255;1;-1;0;537,67;-1;0;20,23;-20,23;0;169,45;0;409,09;
562;27,7366;315;255;315;255;1,41;-1;1;539,08;-2;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
563;27,786;314;256;314;256;1;1;0;540,08;-1;1;20,23;20,23;0;0;-409,09;-409,09;
564;27,8355;315;256;315;256;1;0;-1;541,08;-1;0;20,23;0;-20,23;0;-409,09;409,09;
565;27,8849;315;255;315;255;1;-1;0;542,08;-2;0;20,23;-20,23;0;0;409,09;409,09;
566;27,9343;314;255;314;255;1;0;1;543,08;-2;1;20,23;0;20,23;-409,09;0;-409,09;
567;27,9838;314;256;314;256;0;0;0;543,08;-2;1;0;0;0;914,76;818,18;-409,09;
568;28,0332;314;256;314;256;2,24;2;-1;545,32;0;0;45,23;40,45;-20,23;-505,66;-818,18;818,18;
569;28,0827;316;255;316;255;1;0;1;546,32;0;1;20,23;0;20,23;-409,09;0;-409,09;
570;28,1321;316;256;316;256;0;0;0;546,32;0;1;0;0;0;409,09;0;-409,09;
571;28,1815;316;256;316;256;1;0;-1;547,32;0;0;20,23;0;-20,23;-409,09;0;409,09;
572;28,231;316;255;316;255;0;0;0;547,32;0;0;0;0;0;409,09;0;-409,09;
573;28,2804;316;255;316;255;1;0;-1;548,32;0;-1;20,23;0;-20,23;747,99;-818,18;1227,27;
574;28,3299;316;254;316;254;2,83;-2;2;551,15;-2;1;57,21;-40,45;40,45;-578,54;1227,27;-1227,27;
575;28,3793;314;256;314;256;1,41;1;-1;552,56;-1;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
576;28,4288;315;255;315;255;0;0;0;552,56;-1;0;0;0;0;578,54;-409,09;409,09;
577;28,4782;315;255;315;255;1,41;-1;1;553,97;-2;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
578;28,5276;314;256;314;256;1;1;0;554,97;-1;1;20,23;20,23;0;0;-409,09;-409,09;
579;28,5771;315;256;315;256;1;0;-1;555,97;-1;0;20,23;0;-20,23;-409,09;0;409,09;
580;28,6265;315;255;315;255;0;0;0;555,97;-1;0;0;0;0;409,09;409,09;0;
581;28,676;315;255;315;255;1;1;0;556,97;0;0;20,23;20,23;0;169,45;-818,18;409,09;
582;28,7254;316;255;316;255;1,41;-1;1;558,39;-1;1;28,6;-20,23;20,23;-169,45;0;-409,09;
583;28,7748;315;256;315;256;1;-1;0;559,39;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
584;28,8243;314;256;314;256;1,41;1;-1;560,8;-1;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
585;28,8737;315;255;315;255;0;0;0;560,8;-1;0;0;0;0;0;0;0;
586;28,9232;315;255;315;255;0;0;0;560,8;-1;0;0;0;0;409,09;0;409,09;
587;28,9726;315;255;315;255;1;0;1;561,8;-1;1;20,23;0;20,23;169,45;409,09;-818,18;
588;29,0221;315;256;315;256;1,41;1;-1;563,22;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
589;29,0715;316;255;316;255;0;0;0;563,22;0;0;0;0;0;0;0;0;
590;29,1209;316;255;316;255;0;0;0;563,22;0;0;0;0;0;0;0;0;
591;29,1704;316;255;316;255;0;0;0;563,22;0;0;0;0;0;0;0;0;
592;29,2198;316;255;316;255;0;0;0;563,22;0;0;0;0;0;0;0;0;
593;29,2693;316;255;316;255;0;0;0;563,22;0;0;0;0;0;0;0;0;
594;29,3187;316;255;316;255;0;0;0;563,22;0;0;0;0;0;0;0;0;
595;29,3681;316;255;316;255;0;0;0;563,22;0;0;0;0;0;914,76;-818,18;409,09;
596;29,4176;316;255;316;255;2,24;-2;1;565,45;-2;1;45,23;-40,45;20,23;-336,21;1227,27;-818,18;
597;29,467;314;256;314;256;1,41;1;-1;566,87;-1;0;28,6;20,23;-20,23;0;0;818,18;
598;29,5165;315;255;315;255;1,41;1;1;568,28;0;1;28,6;20,23;20,23;239,64;-1227,27;-409,09;
599;29,5659;316;256;316;256;2;-2;0;570,28;-2;1;40,45;-40,45;0;-239,64;1227,27;-409,09;
600;29,6153;314;256;314;256;1,41;1;-1;571,69;-1;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
601;29,6648;315;255;315;255;1;0;1;572,69;-1;1;20,23;0;20,23;0;-409,09;-409,09;
602;29,7142;315;256;315;256;1;-1;0;573,69;-2;1;20,23;-20,23;0;0;818,18;0;
603;29,7637;314;256;314;256;1;1;0;574,69;-1;1;20,23;20,23;0;0;-409,09;409,09;
604;29,8131;315;256;315;256;1;0;1;575,69;-1;2;20,23;0;20,23;505,66;409,09;-1227,27;
605;29,8626;315;257;315;257;2,24;1;-2;577,93;0;0;45,23;20,23;-40,45;-505,66;-409,09;1227,27;
606;29,912;316;255;316;255;1;0;1;578,93;0;1;20,23;0;20,23;-409,09;0;-409,09;
607;29,9614;316;256;316;256;0;0;0;578,93;0;1;0;0;0;409,09;0;-409,09;
608;30,0109;316;256;316;256;1;0;-1;579,93;0;0;20,23;0;-20,23;-409,09;0;409,09;
609;30,0603;316;255;316;255;0;0;0;579,93;0;0;0;0;0;578,54;-409,09;409,09;
610;30,1098;316;255;316;255;1,41;-1;1;581,35;-1;1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
611;30,1592;315;256;315;256;1;0;-1;582,35;-1;0;20,23;0;-20,23;0;0;818,18;
612;30,2086;315;255;315;255;1;0;1;583,35;-1;1;20,23;0;20,23;169,45;-409,09;-818,18;
613;30,2581;315;256;315;256;1,41;-1;-1;584,76;-2;0;28,6;-20,23;-20,23;0;818,18;818,18;
614;30,3075;314;255;314;255;1,41;1;1;586,17;-1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
615;30,357;315;256;315;256;0;0;0;586,17;-1;1;0;0;0;409,09;0;-409,09;
616;30,4064;315;256;315;256;1;0;-1;587,17;-1;0;20,23;0;-20,23;-409,09;0;409,09;
617;30,4558;315;255;315;255;0;0;0;587,17;-1;0;0;0;0;0;0;0;
618;30,5053;315;255;315;255;0;0;0;587,17;-1;0;0;0;0;0;0;0;
619;30,5547;315;255;315;255;0;0;0;587,17;-1;0;0;0;0;0;0;0;
620;30,6042;315;255;315;255;0;0;0;587,17;-1;0;0;0;0;409,09;409,09;0;
621;30,6536;315;255;315;255;1;1;0;588,17;0;0;20,23;20,23;0;0;-409,09;409,09;
622;30,7031;316;255;316;255;1;0;1;589,17;0;1;20,23;0;20,23;-409,09;0;-409,09;
623;30,7525;316;256;316;256;0;0;0;589,17;0;1;0;0;0;409,09;0;-409,09;
624;30,8019;316;256;316;256;1;0;-1;590,17;0;0;20,23;0;-20,23;-409,09;0;409,09;
625;30,8514;316;255;316;255;0;0;0;590,17;0;0;0;0;0;0;0;0;
626;30,9008;316;255;316;255;0;0;0;590,17;0;0;0;0;0;409,09;0;409,09;
627;30,9503;316;255;316;255;1;0;1;591,17;0;1;20,23;0;20,23;0;-409,09;-409,09;
628;30,9997;316;256;316;256;1;-1;0;592,17;-1;1;20,23;-20,23;0;-409,09;409,09;0;
629;31,0491;315;256;315;256;0;0;0;592,17;-1;1;0;0;0;0;0;0;
630;31,0986;315;256;315;256;0;0;0;592,17;-1;1;0;0;0;0;0;0;
631;31,148;315;256;315;256;0;0;0;592,17;-1;1;0;0;0;0;0;0;
632;31,1975;315;256;315;256;0;0;0;592,17;-1;1;0;0;0;578,54;-409,09;-409,09;
633;31,2469;315;256;315;256;1,41;-1;-1;593,59;-2;0;28,6;-20,23;-20,23;0;818,18;818,18;
634;31,2964;314;255;314;255;1,41;1;1;595;-1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
635;31,3458;315;256;315;256;0;0;0;595;-1;1;0;0;0;0;0;0;
636;31,3952;315;256;315;256;0;0;0;595;-1;1;0;0;0;578,54;409,09;-409,09;
637;31,4447;315;256;315;256;1,41;1;-1;596,42;0;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
638;31,4941;316;255;316;255;1;0;1;597,42;0;1;20,23;0;20,23;409,09;0;-1227,27;
639;31,5436;316;256;316;256;2;0;-2;599,42;0;-1;40,45;0;-40,45;-239,64;-409,09;1227,27;
640;31,593;316;254;316;254;1,41;-1;1;600,83;-1;0;28,6;-20,23;20,23;-169,45;818,18;-409,09;
641;31,6424;315;255;315;255;1;1;0;601,83;0;0;20,23;20,23;0;505,66;-1227,27;409,09;
642;31,6919;316;255;316;255;2,24;-2;1;604,07;-2;1;45,23;-40,45;20,23;-96,57;1636,36;-409,09;
643;31,7413;314;256;314;256;2;2;0;606,07;0;1;40,45;40,45;0;-818,18;-818,18;0;
644;31,7908;316;256;316;256;0;0;0;606,07;0;1;0;0;0;409,09;0;-409,09;
645;31,8402;316;256;316;256;1;0;-1;607,07;0;0;20,23;0;-20,23;-409,09;0;409,09;
646;31,8896;316;255;316;255;0;0;0;607,07;0;0;0;0;0;0;0;0;
647;31,9391;316;255;316;255;0;0;0;607,07;0;0;0;0;0;0;0;0;
648;31,9885;316;255;316;255;0;0;0;607,07;0;0;0;0;0;578,54;-409,09;409,09;
649;32,038;316;255;316;255;1,41;-1;1;608,48;-1;1;28,6;-20,23;20,23;239,64;409,09;-1227,27;
650;32,0874;315;256;315;256;2;0;-2;610,48;-1;-1;40,45;0;-40,45;0;0;1636,36;
651;32,1369;315;254;315;254;2;0;2;612,48;-1;1;40,45;0;40,45;-818,18;0;-818,18;
652;32,1863;315;256;315;256;0;0;0;612,48;-1;1;0;0;0;578,54;409,09;-409,09;
653;32,2357;315;256;315;256;1,41;1;-1;613,89;0;0;28,6;20,23;-20,23;0;-818,18;0;
654;32,2852;316;255;316;255;1,41;-1;-1;615,31;-1;-1;28,6;-20,23;-20,23;336,21;1227,27;818,18;
655;32,3346;315;254;315;254;2,24;2;1;617,55;1;0;45,23;40,45;20,23;-505,66;-1227,27;-409,09;
656;32,3841;317;255;317;255;1;-1;0;618,55;0;0;20,23;-20,23;0;169,45;0;409,09;
657;32,4335;316;255;316;255;1,41;-1;1;619,96;-1;1;28,6;-20,23;20,23;239,64;409,09;-1227,27;
658;32,4829;315;256;315;256;2;0;-2;621,96;-1;-1;40,45;0;-40,45;96,57;409,09;1636,36;
659;32,5324;315;254;315;254;2,24;1;2;624,2;0;1;45,23;20,23;40,45;-505,66;0;-818,18;
660;32,5818;316;256;316;256;1;1;0;625,2;1;1;20,23;20,23;0;169,45;-818,18;-409,09;
661;32,6313;317;256;317;256;1,41;-1;-1;626,61;0;0;28,6;-20,23;-20,23;0;0;818,18;
662;32,6807;316;255;316;255;1,41;-1;1;628,02;-1;1;28,6;-20,23;20,23;-169,45;0;-409,09;
663;32,7301;315;256;315;256;1;-1;0;629,02;-2;1;20,23;-20,23;0;169,45;818,18;-409,09;
664;32,7796;314;256;314;256;1,41;1;-1;630,44;-1;0;28,6;20,23;-20,23;0;0;818,18;
665;32,829;315;255;315;255;1,41;1;1;631,85;0;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
666;32,8785;316;256;316;256;0;0;0;631,85;0;1;0;0;0;0;0;0;
667;32,9279;316;256;316;256;0;0;0;631,85;0;1;0;0;0;818,18;0;-818,18;
668;32,9774;316;256;316;256;2;0;-2;633,85;0;-1;40,45;0;-40,45;-239,64;-409,09;1227,27;
669;33,0268;316;254;316;254;1,41;-1;1;635,27;-1;0;28,6;-20,23;20,23;-169,45;0;-409,09;
670;33,0762;315;255;315;255;1;-1;0;636,27;-2;0;20,23;-20,23;0;409,09;1227,27;0;
671;33,1257;314;255;314;255;2;2;0;638,27;0;0;40,45;40,45;0;-409,09;-1227,27;0;
672;33,1751;316;255;316;255;1;-1;0;639,27;-1;0;20,23;-20,23;0;0;818,18;0;
673;33,2246;315;255;315;255;1;1;0;640,27;0;0;20,23;20,23;0;-409,09;-409,09;0;
674;33,274;316;255;316;255;0;0;0;640,27;0;0;0;0;0;0;0;0;
675;33,3234;316;255;316;255;0;0;0;640,27;0;0;0;0;0;409,09;0;409,09;
676;33,3729;316;255;316;255;1;0;1;641,27;0;1;20,23;0;20,23;0;-409,09;-409,09;
677;33,4223;316;256;316;256;1;-1;0;642,27;-1;1;20,23;-20,23;0;169,45;818,18;-409,09;
678;33,4718;315;256;315;256;1,41;1;-1;643,68;0;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
679;33,5212;316;255;316;255;1;-1;0;644,68;-1;0;20,23;-20,23;0;-409,09;409,09;0;
680;33,5707;315;255;315;255;0;0;0;644,68;-1;0;0;0;0;818,18;0;818,18;
681;33,6201;315;255;315;255;2;0;2;646,68;-1;2;40,45;0;40,45;-239,64;409,09;-1227,27;
682;33,6695;315;257;315;257;1,41;1;-1;648,09;0;1;28,6;20,23;-20,23;0;-818,18;0;
683;33,719;316;256;316;256;1,41;-1;-1;649,51;-1;0;28,6;-20,23;-20,23;-169,45;818,18;409,09;
684;33,7684;315;255;315;255;1;1;0;650,51;0;0;20,23;20,23;0;0;-818,18;0;
685;33,8179;316;255;316;255;1;-1;0;651,51;-1;0;20,23;-20,23;0;0;409,09;-409,09;
686;33,8673;315;255;315;255;1;0;-1;652,51;-1;-1;20,23;0;-20,23;409,09;0;1227,27;
687;33,9167;315;254;315;254;2;0;2;654,51;-1;1;40,45;0;40,45;-818,18;0;-818,18;
688;33,9662;315;256;315;256;0;0;0;654,51;-1;1;0;0;0;578,54;409,09;-409,09;
689;34,0156;315;256;315;256;1,41;1;-1;655,92;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
690;34,0651;316;255;316;255;0;0;0;655,92;0;0;0;0;0;409,09;-409,09;0;
691;34,1145;316;255;316;255;1;-1;0;656,92;-1;0;20,23;-20,23;0;0;818,18;0;
692;34,1639;315;255;315;255;1;1;0;657,92;0;0;20,23;20,23;0;-409,09;-409,09;0;
693;34,2134;316;255;316;255;0;0;0;657,92;0;0;0;0;0;0;0;0;
694;34,2628;316;255;316;255;0;0;0;657,92;0;0;0;0;0;0;0;0;
695;34,3123;316;255;316;255;0;0;0;657,92;0;0;0;0;0;0;0;0;
696;34,3617;316;255;316;255;0;0;0;657,92;0;0;0;0;0;0;0;0;
697;34,4112;316;255;316;255;0;0;0;657,92;0;0;0;0;0;578,54;-409,09;409,09;
698;34,4606;316;255;316;255;1,41;-1;1;659,34;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
699;34,51;315;256;315;256;1,41;1;-1;660,75;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
700;34,5595;316;255;316;255;0;0;0;660,75;0;0;0;0;0;409,09;-409,09;0;
701;34,6089;316;255;316;255;1;-1;0;661,75;-1;0;20,23;-20,23;0;169,45;0;409,09;
702;34,6584;315;255;315;255;1,41;-1;1;663,17;-2;1;28,6;-20,23;20,23;336,21;1227,27;-818,18;
703;34,7078;314;256;314;256;2,24;2;-1;665,4;0;0;45,23;40,45;-20,23;-336,21;-1227,27;818,18;
704;34,7572;316;255;316;255;1,41;-1;1;666,82;-1;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
705;34,8067;315;256;315;256;1;1;0;667,82;0;1;20,23;20,23;0;0;-409,09;-409,09;
706;34,8561;316;256;316;256;1;0;-1;668,82;0;0;20,23;0;-20,23;505,66;-818,18;818,18;
707;34,9056;316;255;316;255;2,24;-2;1;671,05;-2;1;45,23;-40,45;20,23;-505,66;1227,27;-409,09;
708;34,955;314;256;314;256;1;1;0;672,05;-1;1;20,23;20,23;0;169,45;0;-409,09;
709;35,0044;315;256;315;256;1,41;1;-1;673,47;0;0;28,6;20,23;-20,23;0;-818,18;818,18;
710;35,0539;316;255;316;255;1,41;-1;1;674,88;-1;1;28,6;-20,23;20,23;-169,45;0;-409,09;
711;35,1033;315;256;315;256;1;-1;0;675,88;-2;1;20,23;-20,23;0;-409,09;409,09;0;
712;35,1528;314;256;314;256;0;0;0;675,88;-2;1;0;0;0;0;0;0;
713;35,2022;314;256;314;256;0;0;0;675,88;-2;1;0;0;0;914,76;818,18;-409,09;
714;35,2517;314;256;314;256;2,24;2;-1;678,12;0;0;45,23;40,45;-20,23;-336,21;-1227,27;818,18;
715;35,3011;316;255;316;255;1,41;-1;1;679,53;-1;1;28,6;-20,23;20,23;239,64;-409,09;-409,09;
716;35,3505;315;256;315;256;2;-2;0;681,53;-3;1;40,45;-40,45;0;409,09;2045,46;0;
717;35,4;313;256;313;256;3;3;0;684,53;0;1;60,68;60,68;0;-648,73;-1636,36;-409,09;
718;35,4494;316;256;316;256;1,41;-1;-1;685,95;-1;0;28,6;-20,23;-20,23;-169,45;818,18;409,09;
719;35,4989;315;255;315;255;1;1;0;686,95;0;0;20,23;20,23;0;169,45;-818,18;409,09;
720;35,5483;316;255;316;255;1,41;-1;1;688,36;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
721;35,5977;315;256;315;256;1,41;1;-1;689,77;0;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
722;35,6472;316;255;316;255;1;0;1;690,77;0;1;20,23;0;20,23;169,45;409,09;-818,18;
723;35,6966;316;256;316;256;1,41;1;-1;692,19;1;0;28,6;20,23;-20,23;-169,45;-818,18;409,09;
724;35,7461;317;255;317;255;1;-1;0;693,19;0;0;20,23;-20,23;0;169,45;0;409,09;
725;35,7955;316;255;316;255;1,41;-1;1;694,6;-1;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
726;35,845;315;256;315;256;1;1;0;695,6;0;1;20,23;20,23;0;0;-409,09;-409,09;
727;35,8944;316;256;316;256;1;0;-1;696,6;0;0;20,23;0;-20,23;-409,09;0;409,09;
728;35,9438;316;255;316;255;0;0;0;696,6;0;0;0;0;0;0;0;0;
729;35,9933;316;255;316;255;0;0;0;696,6;0;0;0;0;0;409,09;-409,09;0;
730;36,0427;316;255;316;255;1;-1;0;697,6;-1;0;20,23;-20,23;0;0;0;0;
731;36,0922;315;255;315;255;1;-1;0;698,6;-2;0;20,23;-20,23;0;409,09;409,09;818,18;
732;36,1416;314;255;314;255;2;0;2;700,6;-2;2;40,45;0;40,45;-239,64;409,09;-1227,27;
733;36,191;314;257;314;257;1,41;1;-1;702,02;-1;1;28,6;20,23;-20,23;-578,54;-409,09;409,09;
734;36,2405;315;256;315;256;0;0;0;702,02;-1;1;0;0;0;409,09;409,09;0;
735;36,2899;315;256;315;256;1;1;0;703,02;0;1;20,23;20,23;0;169,45;-818,18;-409,09;
736;36,3394;316;256;316;256;1,41;-1;-1;704,43;-1;0;28,6;-20,23;-20,23;-169,45;818,18;409,09;
737;36,3888;315;255;315;255;1;1;0;705,43;0;0;20,23;20,23;0;0;-818,18;0;
738;36,4382;316;255;316;255;1;-1;0;706,43;-1;0;20,23;-20,23;0;0;409,09;409,09;
739;36,4877;315;255;315;255;1;0;1;707,43;-1;1;20,23;0;20,23;0;-409,09;-409,09;
740;36,5371;315;256;315;256;1;-1;0;708,43;-2;1;20,23;-20,23;0;0;818,18;0;
741;36,5866;314;256;314;256;1;1;0;709,43;-1;1;20,23;20,23;0;-409,09;-409,09;0;
742;36,636;315;256;315;256;0;0;0;709,43;-1;1;0;0;0;578,54;-409,09;-409,09;
743;36,6855;315;256;315;256;1,41;-1;-1;710,84;-2;0;28,6;-20,23;-20,23;239,64;1227,27;409,09;
744;36,7349;314;255;314;255;2;2;0;712,84;0;0;40,45;40,45;0;-818,18;-818,18;0;
745;36,7843;316;255;316;255;0;0;0;712,84;0;0;0;0;0;0;0;0;
746;36,8338;316;255;316;255;0;0;0;712,84;0;0;0;0;0;914,76;-818,18;409,09;
747;36,8832;316;255;316;255;2,24;-2;1;715,08;-2;1;45,23;-40,45;20,23;-505,66;1227,27;-409,09;
748;36,9327;314;256;314;256;1;1;0;716,08;-1;1;20,23;20,23;0;-409,09;-409,09;0;
749;36,9821;315;256;315;256;0;0;0;716,08;-1;1;0;0;0;409,09;0;-409,09;
750;37,0315;315;256;315;256;1;0;-1;717,08;-1;0;20,23;0;-20,23;0;409,09;409,09;
751;37,081;315;255;315;255;1;1;0;718,08;0;0;20,23;20,23;0;-409,09;-409,09;0;
752;37,1304;316;255;316;255;0;0;0;718,08;0;0;0;0;0;578,54;-409,09;409,09;
753;37,1799;316;255;316;255;1,41;-1;1;719,5;-1;1;28,6;-20,23;20,23;-169,45;0;-409,09;
754;37,2293;315;256;315;256;1;-1;0;720,5;-2;1;20,23;-20,23;0;-409,09;409,09;0;
755;37,2788;314;256;314;256;0;0;0;720,5;-2;1;0;0;0;578,54;409,09;-409,09;
756;37,3282;314;256;314;256;1,41;1;-1;721,91;-1;0;28,6;20,23;-20,23;-169,45;0;409,09;
757;37,3776;315;255;315;255;1;1;0;722,91;0;0;20,23;20,23;0;-409,09;-409,09;0;
758;37,4271;316;255;316;255;0;0;0;722,91;0;0;0;0;0;0;0;0;
759;37,4765;316;255;316;255;0;0;0;722,91;0;0;0;0;0;578,54;-409,09;409,09;
760;37,526;316;255;316;255;1,41;-1;1;724,32;-1;1;28,6;-20,23;20,23;0;818,18;-818,18;
761;37,5754;315;256;315;256;1,41;1;-1;725,74;0;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
762;37,6248;316;255;316;255;0;0;0;725,74;0;0;0;0;0;0;0;0;
763;37,6743;316;255;316;255;0;0;0;725,74;0;0;0;0;0;0;0;0;
764;37,7237;316;255;316;255;0;0;0;725,74;0;0;0;0;0;0;0;0;
765;37,7732;316;255;316;255;0;0;0;725,74;0;0;0;0;0;409,09;0;409,09;
766;37,8226;316;255;316;255;1;0;1;726,74;0;1;20,23;0;20,23;-409,09;0;-409,09;
767;37,872;316;256;316;256;0;0;0;726,74;0;1;0;0;0;0;0;0;
768;37,9215;316;256;316;256;0;0;0;726,74;0;1;0;0;0;409,09;0;-409,09;
769;37,9709;316;256;316;256;1;0;-1;727,74;0;0;20,23;0;-20,23;0;-409,09;409,09;
770;38,0204;316;255;316;255;1;-1;0;728,74;-1;0;20,23;-20,23;0;169,45;818,18;409,09;
771;38,0698;315;255;315;255;1,41;1;1;730,15;0;1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
772;38,1193;316;256;316;256;1;0;-1;731,15;0;0;20,23;0;-20,23;-409,09;0;409,09;
773;38,1687;316;255;316;255;0;0;0;731,15;0;0;0;0;0;0;0;0;
774;38,2181;316;255;316;255;0;0;0;731,15;0;0;0;0;0;0;0;0;
775;38,2676;316;255;316;255;0;0;0;731,15;0;0;0;0;0;0;0;0;
776;38,317;316;255;316;255;0;0;0;731,15;0;0;0;0;0;0;0;0;
777;38,3665;316;255;316;255;0;0;0;731,15;0;0;0;0;0;409,09;-409,09;0;
778;38,4159;316;255;316;255;1;-1;0;732,15;-1;0;20,23;-20,23;0;0;818,18;0;
779;38,4653;315;255;315;255;1;1;0;733,15;0;0;20,23;20,23;0;0;-818,18;0;
