Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
1099;54,2866;933;854;933;854;1;0;1;1099,18;0;1;20,23;0;20,23;0;409,09;-409,09;
1100;54,336;933;855;933;855;1;1;0;1100,18;1;1;20,23;20,23;0;169,45;-818,18;-409,09;
1101;54,3854;934;855;934;855;1,41;-1;-1;1101,6;0;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1102;54,4349;933;854;933;854;0;0;0;1101,6;0;0;0;0;0;409,09;0;409,09;
1103;54,4843;933;854;933;854;1;0;1;1102,6;0;1;20,23;0;20,23;-409,09;0;-409,09;
1104;54,5338;933;855;933;855;0;0;0;1102,6;0;1;0;0;0;0;0;0;
1105;54,5832;933;855;933;855;0;0;0;1102,6;0;1;0;0;0;409,09;409,09;0;
1106;54,6327;933;855;933;855;1;1;0;1103,6;1;1;20,23;20,23;0;409,09;-409,09;818,18;
1107;54,6821;934;855;934;855;2;0;2;1105,6;1;3;40,45;0;40,45;-409,09;0;-1227,27;
1108;54,7315;934;857;934;857;1;0;-1;1106,6;1;2;20,23;0;-20,23;505,66;-409,09;-409,09;
1109;54,781;934;856;934;856;2,24;-1;-2;1108,83;0;0;45,23;-20,23;-40,45;-914,76;409,09;818,18;
1110;54,8304;933;854;933;854;0;0;0;1108,83;0;0;0;0;0;0;0;0;
1111;54,8799;933;854;933;854;0;0;0;1108,83;0;0;0;0;0;578,54;409,09;409,09;
1112;54,9293;933;854;933;854;1,41;1;1;1110,25;1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1113;54,9787;934;855;934;855;0;0;0;1110,25;1;1;0;0;0;578,54;-409,09;-409,09;
1114;55,0282;934;855;934;855;1,41;-1;-1;1111,66;0;0;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1115;55,0776;933;854;933;854;0;0;0;1111,66;0;0;0;0;0;0;0;0;
1116;55,1271;933;854;933;854;0;0;0;1111,66;0;0;0;0;0;578,54;-409,09;-409,09;
1117;55,1765;933;854;933;854;1,41;-1;-1;1113,08;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1118;55,2259;932;853;932;853;0;0;0;1113,08;-1;-1;0;0;0;0;0;0;
1119;55,2754;932;853;932;853;0;0;0;1113,08;-1;-1;0;0;0;1157,08;818,18;818,18;
1120;55,3248;932;853;932;853;2,83;2;2;1115,9;1;1;57,21;40,45;40,45;-1157,08;-818,18;-818,18;
1121;55,3743;934;855;934;855;0;0;0;1115,9;1;1;0;0;0;409,09;-409,09;0;
1122;55,4237;934;855;934;855;1;-1;0;1116,9;0;1;20,23;-20,23;0;0;818,18;0;
1123;55,4732;933;855;933;855;1;1;0;1117,9;1;1;20,23;20,23;0;-409,09;-409,09;0;
1124;55,5226;934;855;934;855;0;0;0;1117,9;1;1;0;0;0;578,54;-409,09;-409,09;
1125;55,572;934;855;934;855;1,41;-1;-1;1119,32;0;0;28,6;-20,23;-20,23;648,73;409,09;1636,36;
1126;55,6215;933;854;933;854;3;0;3;1122,32;0;3;60,68;0;60,68;-818,18;409,09;-1227,27;
1127;55,6709;933;857;933;857;1;1;0;1123,32;1;3;20,23;20,23;0;409,09;-409,09;-818,18;
1128;55,7204;934;857;934;857;2;0;-2;1125,32;1;1;40,45;0;-40,45;-818,18;0;818,18;
1129;55,7698;934;855;934;855;0;0;0;1125,32;1;1;0;0;0;409,09;-409,09;0;
1130;55,8192;934;855;934;855;1;-1;0;1126,32;0;1;20,23;-20,23;0;0;818,18;0;
1131;55,8687;933;855;933;855;1;1;0;1127,32;1;1;20,23;20,23;0;-409,09;-409,09;0;
1132;55,9181;934;855;934;855;0;0;0;1127,32;1;1;0;0;0;0;0;0;
1133;55,9676;934;855;934;855;0;0;0;1127,32;1;1;0;0;0;409,09;-409,09;0;
1134;56,017;934;855;934;855;1;-1;0;1128,32;0;1;20,23;-20,23;0;169,45;818,18;409,09;
1135;56,0664;933;855;933;855;1,41;1;1;1129,73;1;2;28,6;20,23;20,23;336,21;-818,18;-1227,27;
1136;56,1159;934;856;934;856;2,24;-1;-2;1131,97;0;0;45,23;-20,23;-40,45;-914,76;409,09;818,18;
1137;56,1653;933;854;933;854;0;0;0;1131,97;0;0;0;0;0;409,09;0;409,09;
1138;56,2148;933;854;933;854;1;0;1;1132,97;0;1;20,23;0;20,23;169,45;409,09;-818,18;
1139;56,2642;933;855;933;855;1,41;1;-1;1134,38;1;0;28,6;20,23;-20,23;336,21;-1227,27;0;
1140;56,3137;934;854;934;854;2,24;-2;-1;1136,62;-1;-1;45,23;-40,45;-20,23;-505,66;818,18;818,18;
1141;56,3631;932;853;932;853;1;0;1;1137,62;-1;0;20,23;0;20,23;0;409,09;-409,09;
1142;56,4125;932;854;932;854;1;1;0;1138,62;0;0;20,23;20,23;0;0;0;0;
1143;56,462;933;854;933;854;1;1;0;1139,62;1;0;20,23;20,23;0;0;-409,09;-409,09;
1144;56,5114;934;854;934;854;1;0;-1;1140,62;1;-1;20,23;0;-20,23;409,09;0;1227,27;
1145;56,5609;934;853;934;853;2;0;2;1142,62;1;1;40,45;0;40,45;-818,18;0;-818,18;
1146;56,6103;934;855;934;855;0;0;0;1142,62;1;1;0;0;0;409,09;-409,09;0;
1147;56,6597;934;855;934;855;1;-1;0;1143,62;0;1;20,23;-20,23;0;505,66;0;-818,18;
1148;56,7092;933;855;933;855;2,24;-1;-2;1145,85;-1;-1;45,23;-20,23;-40,45;-336,21;818,18;1227,27;
1149;56,7586;932;853;932;853;1,41;1;1;1147,27;0;0;28,6;20,23;20,23;-169,45;-818,18;-409,09;
1150;56,8081;933;854;933;854;1;-1;0;1148,27;-1;0;20,23;-20,23;0;-409,09;409,09;0;
1151;56,8575;932;854;932;854;0;0;0;1148,27;-1;0;0;0;0;0;0;0;
1152;56,907;932;854;932;854;0;0;0;1148,27;-1;0;0;0;0;409,09;0;-409,09;
1153;56,9564;932;854;932;854;1;0;-1;1149,27;-1;-1;20,23;0;-20,23;-409,09;0;409,09;
1154;57,0058;932;853;932;853;0;0;0;1149,27;-1;-1;0;0;0;1157,08;818,18;818,18;
1155;57,0553;932;853;932;853;2,83;2;2;1152,1;1;1;57,21;40,45;40,45;-242,33;-1636,36;-1227,27;
1156;57,1047;934;855;934;855;2,24;-2;-1;1154,33;-1;0;45,23;-40,45;-20,23;0;1636,36;818,18;
1157;57,1542;932;854;932;854;2,24;2;1;1156,57;1;1;45,23;40,45;20,23;0;-1636,36;-818,18;
1158;57,2036;934;855;934;855;2,24;-2;-1;1158,81;-1;0;45,23;-40,45;-20,23;-336,21;1227,27;818,18;
1159;57,253;932;854;932;854;1,41;1;1;1160,22;0;1;28,6;20,23;20,23;-169,45;0;-409,09;
1160;57,3025;933;855;933;855;1;1;0;1161,22;1;1;20,23;20,23;0;505,66;-818,18;818,18;
1161;57,3519;934;855;934;855;2,24;-1;2;1163,46;0;3;45,23;-20,23;40,45;-505,66;818,18;-818,18;
1162;57,4014;933;857;933;857;1;1;0;1164,46;1;3;20,23;20,23;0;505,66;-818,18;-818,18;
1163;57,4508;934;857;934;857;2,24;-1;-2;1166,69;0;1;45,23;-20,23;-40,45;-505,66;818,18;818,18;
1164;57,5002;933;855;933;855;1;1;0;1167,69;1;1;20,23;20,23;0;0;-409,09;409,09;
1165;57,5497;934;855;934;855;1;0;1;1168,69;1;2;20,23;0;20,23;505,66;-409,09;-1227,27;
1166;57,5991;934;856;934;856;2,24;-1;-2;1170,93;0;0;45,23;-20,23;-40,45;378,9;818,18;2045,46;
1167;57,6486;933;854;933;854;3,16;1;3;1174,09;1;3;63,96;20,23;60,68;-884,57;-409,09;-1636,36;
1168;57,698;934;857;934;857;1;0;-1;1175,09;1;2;20,23;0;-20,23;0;0;0;
1169;57,7475;934;856;934;856;1;0;-1;1176,09;1;1;20,23;0;-20,23;0;0;818,18;
1170;57,7969;934;855;934;855;1;0;1;1177,09;1;2;20,23;0;20,23;0;0;-818,18;
1171;57,8463;934;856;934;856;1;0;-1;1178,09;1;1;20,23;0;-20,23;-409,09;0;409,09;
1172;57,8958;934;855;934;855;0;0;0;1178,09;1;1;0;0;0;0;0;0;
1173;57,9452;934;855;934;855;0;0;0;1178,09;1;1;0;0;0;409,09;-409,09;0;
1174;57,9947;934;855;934;855;1;-1;0;1179,09;0;1;20,23;-20,23;0;505,66;0;-818,18;
1175;58,0441;933;855;933;855;2,24;-1;-2;1181,33;-1;-1;45,23;-20,23;-40,45;-914,76;409,09;818,18;
1176;58,0935;932;853;932;853;0;0;0;1181,33;-1;-1;0;0;0;0;0;0;
1177;58,143;932;853;932;853;0;0;0;1181,33;-1;-1;0;0;0;0;0;0;
1178;58,1924;932;853;932;853;0;0;0;1181,33;-1;-1;0;0;0;0;0;0;
1179;58,2419;932;853;932;853;0;0;0;1181,33;-1;-1;0;0;0;0;0;0;
1180;58,2913;932;853;932;853;0;0;0;1181,33;-1;-1;0;0;0;0;0;0;
1181;58,3407;932;853;932;853;0;0;0;1181,33;-1;-1;0;0;0;409,09;0;409,09;
1182;58,3902;932;853;932;853;1;0;1;1182,33;-1;0;20,23;0;20,23;0;409,09;-409,09;
1183;58,4396;932;854;932;854;1;1;0;1183,33;0;0;20,23;20,23;0;0;-818,18;0;
1184;58,4891;933;854;933;854;1;-1;0;1184,33;-1;0;20,23;-20,23;0;169,45;818,18;409,09;
1185;58,5385;932;854;932;854;1,41;1;1;1185,74;0;1;28,6;20,23;20,23;336,21;-818,18;-1227,27;
1186;58,588;933;855;933;855;2,24;-1;-2;1187,98;-1;-1;45,23;-20,23;-40,45;-914,76;409,09;818,18;
1187;58,6374;932;853;932;853;0;0;0;1187,98;-1;-1;0;0;0;409,09;0;409,09;
1188;58,6868;932;853;932;853;1;0;1;1188,98;-1;0;20,23;0;20,23;-409,09;0;-409,09;
1189;58,7363;932;854;932;854;0;0;0;1188,98;-1;0;0;0;0;409,09;409,09;0;
1190;58,7857;932;854;932;854;1;1;0;1189,98;0;0;20,23;20,23;0;0;-409,09;409,09;
1191;58,8352;933;854;933;854;1;0;1;1190,98;0;1;20,23;0;20,23;0;409,09;-409,09;
1192;58,8846;933;855;933;855;1;1;0;1191,98;1;1;20,23;20,23;0;-409,09;-409,09;0;
1193;58,934;934;855;934;855;0;0;0;1191,98;1;1;0;0;0;578,54;-409,09;-409,09;
1194;58,9835;934;855;934;855;1,41;-1;-1;1193,39;0;0;28,6;-20,23;-20,23;-169,45;409,09;818,18;
1195;59,0329;933;854;933;854;1;0;1;1194,39;0;1;20,23;0;20,23;-409,09;0;-409,09;
1196;59,0824;933;855;933;855;0;0;0;1194,39;0;1;0;0;0;914,76;-409,09;-818,18;
1197;59,1318;933;855;933;855;2,24;-1;-2;1196,63;-1;-1;45,23;-20,23;-40,45;-914,76;409,09;818,18;
1198;59,1813;932;853;932;853;0;0;0;1196,63;-1;-1;0;0;0;578,54;409,09;409,09;
1199;59,2307;932;853;932;853;1,41;1;1;1198,04;0;0;28,6;20,23;20,23;0;0;0;
1200;59,2801;933;854;933;854;1,41;1;1;1199,46;1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1201;59,3296;934;855;934;855;0;0;0;1199,46;1;1;0;0;0;409,09;-409,09;0;
1202;59,379;934;855;934;855;1;-1;0;1200,46;0;1;20,23;-20,23;0;0;409,09;-409,09;
1203;59,4285;933;855;933;855;1;0;-1;1201,46;0;0;20,23;0;-20,23;-409,09;0;409,09;
1204;59,4779;933;854;933;854;0;0;0;1201,46;0;0;0;0;0;409,09;-409,09;0;
1205;59,5273;933;854;933;854;1;-1;0;1202,46;-1;0;20,23;-20,23;0;0;409,09;-409,09;
1206;59,5768;932;854;932;854;1;0;-1;1203,46;-1;-1;20,23;0;-20,23;169,45;409,09;818,18;
1207;59,6262;932;853;932;853;1,41;1;1;1204,87;0;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1208;59,6757;933;854;933;854;0;0;0;1204,87;0;0;0;0;0;578,54;-409,09;409,09;
1209;59,7251;933;854;933;854;1,41;-1;1;1206,28;-1;1;28,6;-20,23;20,23;239,64;409,09;-1227,27;
1210;59,7745;932;855;932;855;2;0;-2;1208,28;-1;-1;40,45;0;-40,45;-239,64;409,09;1227,27;
1211;59,824;932;853;932;853;1,41;1;1;1209,7;0;0;28,6;20,23;20,23;-169,45;-409,09;0;
1212;59,8734;933;854;933;854;1;0;1;1210,7;0;1;20,23;0;20,23;0;0;-818,18;
1213;59,9229;933;855;933;855;1;0;-1;1211,7;0;0;20,23;0;-20,23;0;0;818,18;
1214;59,9723;933;854;933;854;1;0;1;1212,7;0;1;20,23;0;20,23;0;409,09;-409,09;
1215;60,0218;933;855;933;855;1;1;0;1213,7;1;1;20,23;20,23;0;-409,09;-409,09;0;
1216;60,0712;934;855;934;855;0;0;0;1213,7;1;1;0;0;0;0;0;0;
1217;60,1206;934;855;934;855;0;0;0;1213,7;1;1;0;0;0;409,09;-409,09;0;
1218;60,1701;934;855;934;855;1;-1;0;1214,7;0;1;20,23;-20,23;0;169,45;818,18;-409,09;
1219;60,2195;933;855;933;855;1,41;1;-1;1216,11;1;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
1220;60,269;934;854;934;854;1;0;1;1217,11;1;1;20,23;0;20,23;169,45;-409,09;-818,18;
1221;60,3184;934;855;934;855;1,41;-1;-1;1218,53;0;0;28,6;-20,23;-20,23;0;0;0;
1222;60,3678;933;854;933;854;1,41;-1;-1;1219,94;-1;-1;28,6;-20,23;-20,23;0;818,18;818,18;
1223;60,4173;932;853;932;853;1,41;1;1;1221,35;0;0;28,6;20,23;20,23;-169,45;-818,18;-409,09;
1224;60,4667;933;854;933;854;1;-1;0;1222,35;-1;0;20,23;-20,23;0;0;818,18;0;
1225;60,5162;932;854;932;854;1;1;0;1223,35;0;0;20,23;20,23;0;0;0;0;
1226;60,5656;933;854;933;854;1;1;0;1224,35;1;0;20,23;20,23;0;169,45;-818,18;409,09;
1227;60,615;934;854;934;854;1,41;-1;1;1225,77;0;1;28,6;-20,23;20,23;0;818,18;-818,18;
1228;60,6645;933;855;933;855;1,41;1;-1;1227,18;1;0;28,6;20,23;-20,23;336,21;-818,18;1227,27;
1229;60,7139;934;854;934;854;2,24;-1;2;1229,42;0;2;45,23;-20,23;40,45;-336,21;818,18;-1227,27;
1230;60,7634;933;856;933;856;1,41;1;-1;1230,83;1;1;28,6;20,23;-20,23;-578,54;-409,09;409,09;
1231;60,8128;934;855;934;855;0;0;0;1230,83;1;1;0;0;0;1157,08;-818,18;-818,18;
1232;60,8623;934;855;934;855;2,83;-2;-2;1233,66;-1;-1;57,21;-40,45;-40,45;-1157,08;818,18;818,18;
1233;60,9117;932;853;932;853;0;0;0;1233,66;-1;-1;0;0;0;409,09;0;409,09;
1234;60,9611;932;853;932;853;1;0;1;1234,66;-1;0;20,23;0;20,23;-409,09;0;-409,09;
1235;61,0106;932;854;932;854;0;0;0;1234,66;-1;0;0;0;0;409,09;0;-409,09;
1236;61,06;932;854;932;854;1;0;-1;1235,66;-1;-1;20,23;0;-20,23;747,99;818,18;1227,27;
1237;61,1095;932;853;932;853;2,83;2;2;1238,49;1;1;57,21;40,45;40,45;-578,54;-1227,27;-1227,27;
1238;61,1589;934;855;934;855;1,41;-1;-1;1239,9;0;0;28,6;-20,23;-20,23;0;0;0;
1239;61,2083;933;854;933;854;1,41;-1;-1;1241,32;-1;-1;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1240;61,2578;932;853;932;853;0;0;0;1241,32;-1;-1;0;0;0;1293,66;409,09;1227,27;
1241;61,3072;932;853;932;853;3,16;1;3;1244,48;0;2;63,96;20,23;60,68;-715,12;0;-1636,36;
1242;61,3567;933;856;933;856;1,41;1;-1;1245,9;1;1;28,6;20,23;-20,23;-169,45;-818,18;409,09;
1243;61,4061;934;855;934;855;1;-1;0;1246,9;0;1;20,23;-20,23;0;0;818,18;0;
1244;61,4556;933;855;933;855;1;1;0;1247,9;1;1;20,23;20,23;0;0;-409,09;409,09;
1245;61,505;934;855;934;855;1;0;1;1248,9;1;2;20,23;0;20,23;169,45;-409,09;0;
1246;61,5544;934;856;934;856;1,41;-1;1;1250,31;0;3;28,6;-20,23;20,23;336,21;818,18;-1227,27;
1247;61,6039;933;857;933;857;2,24;1;-2;1252,55;1;1;45,23;20,23;-40,45;-914,76;-409,09;818,18;
1248;61,6533;934;855;934;855;0;0;0;1252,55;1;1;0;0;0;914,76;-409,09;-818,18;
1249;61,7028;934;855;934;855;2,24;-1;-2;1254,78;0;-1;45,23;-20,23;-40,45;-96,57;409,09;1636,36;
1250;61,7522;933;853;933;853;2;0;2;1256,78;0;1;40,45;0;40,45;96,57;409,09;0;
1251;61,8016;933;855;933;855;2,24;1;2;1259,02;1;3;45,23;20,23;40,45;-914,76;-409,09;-818,18;
1252;61,8511;934;857;934;857;0;0;0;1259,02;1;3;0;0;0;0;0;0;
1253;61,9005;934;857;934;857;0;0;0;1259,02;1;3;0;0;0;818,18;0;-818,18;
1254;61,95;934;857;934;857;2;0;-2;1261,02;1;1;40,45;0;-40,45;-409,09;0;1227,27;
1255;61,9994;934;855;934;855;1;0;1;1262,02;1;2;20,23;0;20,23;0;0;-818,18;
1256;62,0488;934;856;934;856;1;0;-1;1263,02;1;1;20,23;0;-20,23;-409,09;0;409,09;
1257;62,0983;934;855;934;855;0;0;0;1263,02;1;1;0;0;0;578,54;-409,09;-409,09;
1258;62,1477;934;855;934;855;1,41;-1;-1;1264,43;0;0;28,6;-20,23;-20,23;0;818,18;818,18;
1259;62,1972;933;854;933;854;1,41;1;1;1265,85;1;1;28,6;20,23;20,23;239,64;-1227,27;-409,09;
1260;62,2466;934;855;934;855;2;-2;0;1267,85;-1;1;40,45;-40,45;0;-409,09;1227,27;0;
1261;62,2961;932;855;932;855;1;1;0;1268,85;0;1;20,23;20,23;0;0;0;0;
1262;62,3455;933;855;933;855;1;1;0;1269,85;1;1;20,23;20,23;0;0;-818,18;0;
1263;62,3949;934;855;934;855;1;-1;0;1270,85;0;1;20,23;-20,23;0;169,45;818,18;-409,09;
1264;62,4444;933;855;933;855;1,41;1;-1;1272,26;1;0;28,6;20,23;-20,23;-169,45;-409,09;818,18;
1265;62,4938;934;854;934;854;1;0;1;1273,26;1;1;20,23;0;20,23;505,66;-818,18;-818,18;
1266;62,5433;934;855;934;855;2,24;-2;-1;1275,5;-1;0;45,23;-40,45;-20,23;-505,66;818,18;0;
1267;62,5927;932;854;932;854;1;0;-1;1276,5;-1;-1;20,23;0;-20,23;169,45;409,09;818,18;
1268;62,6421;932;853;932;853;1,41;1;1;1277,91;0;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1269;62,6916;933;854;933;854;0;0;0;1277,91;0;0;0;0;0;914,76;409,09;818,18;
1270;62,741;933;854;933;854;2,24;1;2;1280,15;1;2;45,23;20,23;40,45;-96,57;-409,09;-1636,36;
1271;62,7905;934;856;934;856;2;0;-2;1282,15;1;0;40,45;0;-40,45;-239,64;-409,09;1227,27;
1272;62,8399;934;854;934;854;1,41;-1;1;1283,56;0;1;28,6;-20,23;20,23;336,21;0;-1227,27;
1273;62,8894;933;855;933;855;2,24;-1;-2;1285,8;-1;-1;45,23;-20,23;-40,45;-505,66;409,09;1227,27;
1274;62,9388;932;853;932;853;1;0;1;1286,8;-1;0;20,23;0;20,23;169,45;409,09;0;
1275;62,9882;932;854;932;854;1,41;1;1;1288,21;0;1;28,6;20,23;20,23;-169,45;-409,09;0;
1276;63,0377;933;855;933;855;1;0;1;1289,21;0;2;20,23;0;20,23;169,45;409,09;0;
1277;63,0871;933;856;933;856;1,41;1;1;1290,63;1;3;28,6;20,23;20,23;-169,45;-409,09;-818,18;
1278;63,1366;934;857;934;857;1;0;-1;1291,63;1;2;20,23;0;-20,23;0;0;818,18;
1279;63,186;934;856;934;856;1;0;1;1292,63;1;3;20,23;0;20,23;169,45;-409,09;-818,18;
1280;63,2354;934;857;934;857;1,41;-1;-1;1294,04;0;2;28,6;-20,23;-20,23;336,21;818,18;-409,09;
1281;63,2849;933;856;933;856;2,24;1;-2;1296,28;1;0;45,23;20,23;-40,45;-505,66;-818,18;818,18;
1282;63,3343;934;854;934;854;1;-1;0;1297,28;0;0;20,23;-20,23;0;169,45;818,18;409,09;
1283;63,3838;933;854;933;854;1,41;1;1;1298,69;1;1;28,6;20,23;20,23;336,21;-1227,27;-818,18;
1284;63,4332;934;855;934;855;2,24;-2;-1;1300,93;-1;0;45,23;-40,45;-20,23;-505,66;818,18;0;
1285;63,4826;932;854;932;854;1;0;-1;1301,93;-1;-1;20,23;0;-20,23;169,45;409,09;818,18;
1286;63,5321;932;853;932;853;1,41;1;1;1303,34;0;0;28,6;20,23;20,23;0;-818,18;-818,18;
1287;63,5815;933;854;933;854;1,41;-1;-1;1304,75;-1;-1;28,6;-20,23;-20,23;0;818,18;818,18;
1288;63,631;932;853;932;853;1,41;1;1;1306,17;0;0;28,6;20,23;20,23;0;-818,18;-818,18;
1289;63,6804;933;854;933;854;1,41;-1;-1;1307,58;-1;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
1290;63,7299;932;853;932;853;1;0;1;1308,58;-1;0;20,23;0;20,23;0;0;-818,18;
1291;63,7793;932;854;932;854;1;0;-1;1309,58;-1;-1;20,23;0;-20,23;0;0;818,18;
1292;63,8287;932;853;932;853;1;0;1;1310,58;-1;0;20,23;0;20,23;505,66;409,09;409,09;
1293;63,8782;932;854;932;854;2,24;1;2;1312,82;0;2;45,23;20,23;40,45;-505,66;-409,09;-1227,27;
1294;63,9276;933;856;933;856;1;0;-1;1313,82;0;1;20,23;0;-20,23;0;409,09;409,09;
1295;63,9771;933;855;933;855;1;1;0;1314,82;1;1;20,23;20,23;0;0;-818,18;0;
1296;64,0265;934;855;934;855;1;-1;0;1315,82;0;1;20,23;-20,23;0;169,45;0;-409,09;
1297;64,0759;933;855;933;855;1,41;-1;-1;1317,23;-1;0;28,6;-20,23;-20,23;239,64;1227,27;409,09;
1298;64,1254;932;854;932;854;2;2;0;1319,23;1;0;40,45;40,45;0;-239,64;-1227,27;-409,09;
1299;64,1748;934;854;934;854;1,41;-1;-1;1320,65;0;-1;28,6;-20,23;-20,23;239,64;409,09;1227,27;
1300;64,2243;933;853;933;853;2;0;2;1322,65;0;1;40,45;0;40,45;96,57;-409,09;-1636,36;
1301;64,2737;933;855;933;855;2,24;-1;-2;1324,88;-1;-1;45,23;-20,23;-40,45;-914,76;409,09;818,18;
1302;64,3231;932;853;932;853;0;0;0;1324,88;-1;-1;0;0;0;0;0;0;
1303;64,3726;932;853;932;853;0;0;0;1324,88;-1;-1;0;0;0;0;0;0;
1304;64,422;932;853;932;853;0;0;0;1324,88;-1;-1;0;0;0;0;0;0;
1305;64,4715;932;853;932;853;0;0;0;1324,88;-1;-1;0;0;0;0;0;0;
1306;64,5209;932;853;932;853;0;0;0;1324,88;-1;-1;0;0;0;1157,08;818,18;818,18;
1307;64,5704;932;853;932;853;2,83;2;2;1327,71;1;1;57,21;40,45;40,45;-1157,08;-818,18;-818,18;
1308;64,6198;934;855;934;855;0;0;0;1327,71;1;1;0;0;0;0;0;0;
1309;64,6692;934;855;934;855;0;0;0;1327,71;1;1;0;0;0;0;0;0;
1310;64,7187;934;855;934;855;0;0;0;1327,71;1;1;0;0;0;0;0;0;
1311;64,7681;934;855;934;855;0;0;0;1327,71;1;1;0;0;0;818,18;0;818,18;
1312;64,8176;934;855;934;855;2;0;2;1329,71;1;3;40,45;0;40,45;0;0;-1636,36;
1313;64,867;934;857;934;857;2;0;-2;1331,71;1;1;40,45;0;-40,45;-409,09;0;409,09;
1314;64,9164;934;855;934;855;1;0;-1;1332,71;1;0;20,23;0;-20,23;169,45;-409,09;818,18;
1315;64,9659;934;854;934;854;1,41;-1;1;1334,13;0;1;28,6;-20,23;20,23;-169,45;818,18;-409,09;
1316;65,0153;933;855;933;855;1;1;0;1335,13;1;1;20,23;20,23;0;505,66;-818,18;818,18;
1317;65,0648;934;855;934;855;2,24;-1;2;1337,36;0;3;45,23;-20,23;40,45;0;818,18;-1636,36;
1318;65,1142;933;857;933;857;2,24;1;-2;1339,6;1;1;45,23;20,23;-40,45;-914,76;-409,09;818,18;
1319;65,1637;934;855;934;855;0;0;0;1339,6;1;1;0;0;0;1157,08;-818,18;-818,18;
1320;65,2131;934;855;934;855;2,83;-2;-2;1342,43;-1;-1;57,21;-40,45;-40,45;-578,54;1227,27;1227,27;
1321;65,2625;932;853;932;853;1,41;1;1;1343,84;0;0;28,6;20,23;20,23;0;0;0;
1322;65,312;933;854;933;854;1,41;1;1;1345,25;1;1;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1323;65,3614;934;855;934;855;0;0;0;1345,25;1;1;0;0;0;1157,08;-818,18;-818,18;
1324;65,4109;934;855;934;855;2,83;-2;-2;1348,08;-1;-1;57,21;-40,45;-40,45;-747,99;409,09;818,18;
1325;65,4603;932;853;932;853;1;-1;0;1349,08;-2;-1;20,23;-20,23;0;747,99;1227,27;818,18;
1326;65,5097;931;853;931;853;2,83;2;2;1351,91;0;1;57,21;40,45;40,45;-242,33;-1227,27;-1636,36;
1327;65,5592;933;855;933;855;2,24;-1;-2;1354,15;-1;-1;45,23;-20,23;-40,45;-914,76;409,09;818,18;
1328;65,6086;932;853;932;853;0;0;0;1354,15;-1;-1;0;0;0;578,54;409,09;409,09;
1329;65,6581;932;853;932;853;1,41;1;1;1355,56;0;0;28,6;20,23;20,23;0;0;0;
1330;65,7075;933;854;933;854;1,41;1;1;1356,98;1;1;28,6;20,23;20,23;0;-818,18;0;
1331;65,7569;934;855;934;855;1,41;-1;1;1358,39;0;2;28,6;-20,23;20,23;-169,45;409,09;-818,18;
1332;65,8064;933;856;933;856;1;0;-1;1359,39;0;1;20,23;0;-20,23;0;409,09;409,09;
1333;65,8558;933;855;933;855;1;1;0;1360,39;1;1;20,23;20,23;0;505,66;-1227,27;-409,09;
1334;65,9053;934;855;934;855;2,24;-2;-1;1362,63;-1;0;45,23;-40,45;-20,23;-505,66;1227,27;409,09;
1335;65,9547;932;854;932;854;1;1;0;1363,63;0;0;20,23;20,23;0;505,66;409,09;409,09;
1336;66,0042;933;854;933;854;2,24;2;1;1365,86;2;1;45,23;40,45;20,23;0;-1227,27;409,09;
1337;66,0536;935;855;935;855;2,24;-1;2;1368,1;1;3;45,23;-20,23;40,45;-96,57;409,09;-1636,36;
1338;66,103;934;857;934;857;2;0;-2;1370,1;1;1;40,45;0;-40,45;-409,09;-409,09;818,18;
1339;66,1525;934;855;934;855;1;-1;0;1371,1;0;1;20,23;-20,23;0;505,66;818,18;818,18;
1340;66,2019;933;855;933;855;2,24;1;2;1373,33;1;3;45,23;20,23;40,45;-914,76;-409,09;-818,18;
1341;66,2514;934;857;934;857;0;0;0;1373,33;1;3;0;0;0;0;0;0;
1342;66,3008;934;857;934;857;0;0;0;1373,33;1;3;0;0;0;0;0;0;
1343;66,3502;934;857;934;857;0;0;0;1373,33;1;3;0;0;0;818,18;0;-818,18;
1344;66,3997;934;857;934;857;2;0;-2;1375,33;1;1;40,45;0;-40,45;-818,18;0;818,18;
1345;66,4491;934;855;934;855;0;0;0;1375,33;1;1;0;0;0;818,18;0;818,18;
1346;66,4986;934;855;934;855;2;0;2;1377,33;1;3;40,45;0;40,45;-818,18;0;-818,18;
